product_name,in_area,product_serial_number,Summe von consumption,Summe von customer_base_price,Summe von work_price_charged_incl_energy_taxes,Summe von discount,Summe von eeg_contribution,Summe von electricity_tax,Summe von gas_tax,Summe von grid_base_price,Summe von grid_work_price,Summe von kwk,Summe von metering,Summe von Erlös,Summe von Kosten,Summe von Rohmarge,Rohmarge/KWH
ELECTRICITY_SUBSCRIPTION_12,ia,8001128200,249.100,15.89,57.34,0,9.27,5.11,0,4.44,13.78,0.94,2.10,73.23,35.64,37.59,0.15090325170614213
ELECTRICITY_SUBSCRIPTION_12,ia,8001140795,530.300,15.17,117.04,0,19.74,10.87,0,4.96,29.33,2.00,2.35,132.21,69.25,62.96,0.11872524985857064
ELECTRICITY_SUBSCRIPTION_12,ia,8001146116,158.000,8.60,34.87,0,5.88,3.24,0,2.81,8.74,0.60,1.33,43.47,22.60,20.87,0.1320886075949367
ELECTRICITY_SUBSCRIPTION_12,ia,8001148079,341.000,12.91,75.26,0,12.70,6.99,0,4.22,18.86,1.29,2.00,88.17,46.06,42.11,0.12348973607038123
ELECTRICITY_SUBSCRIPTION_12,ia,8001148643,165.8,5.66,36.59,0,6.17,3.4,0,1.85,9.17,0.63,0.88,42.25,22.10,20.15,0.12153196622436668
ELECTRICITY_SUBSCRIPTION_12,ia,8001169901,108.1,4.98,23.86,0,4.02,2.22,0,1.63,5.98,0.41,0.77,28.84,15.03,13.81,0.12775208140610547
ELECTRICITY_SUBSCRIPTION_12,ia,8001173754,312.400,16.68,71.91,0,11.63,6.40,0,4.66,17.28,1.18,2.21,88.59,43.36,45.23,0.14478233034571064
ELECTRICITY_SUBSCRIPTION_12,ia,8001174726,158.8,6.88,36.56,0,5.91,3.26,0,1.92,8.78,0.6,0.91,43.44,21.38,22.06,0.1389168765743073
ELECTRICITY_SUBSCRIPTION_12,ia,8001175854,261.100,16.98,57.62,0,9.72,5.35,0,5.55,14.44,0.99,2.63,74.60,38.68,35.92,0.13757181156644963
ELECTRICITY_SUBSCRIPTION_12,ia,8001186036,292.200,9.00,67.26,0,10.88,5.99,0,2.52,16.16,1.10,1.19,76.26,37.84,38.42,0.13148528405201917
ELECTRICITY_SUBSCRIPTION_12,ia,8001187950,148.9,6.88,34.28,0,5.54,3.05,0,1.92,8.23,0.56,0.91,41.16,20.21,20.95,0.1406984553391538
ELECTRICITY_SUBSCRIPTION_12,ia,8001204055,441.100,15.36,101.54,0,16.42,9.04,0,4.29,24.39,1.67,2.03,116.90,57.84,59.06,0.13389254137383813
ELECTRICITY_SUBSCRIPTION_12,ia,8001215032,308.000,12.97,70.90,0,11.47,6.31,0,3.62,17.03,1.16,1.72,83.87,41.31,42.56,0.13818181818181818
ELECTRICITY_SUBSCRIPTION_12,ia,8001229174,81.1,2.26,17.9,0,3.02,1.66,0,0.74,4.48,0.31,0.35,20.16,10.56,9.60,0.11837237977805179
ELECTRICITY_SUBSCRIPTION_12,ia,8001231935,315.900,10.06,72.72,0,11.76,6.48,0,2.81,17.47,1.19,1.33,82.78,41.04,41.74,0.1321304210193099
ELECTRICITY_SUBSCRIPTION_12,ia,8001233325,334.000,12.71,76.89,0,12.43,6.85,0,3.55,18.47,1.26,1.68,89.60,44.24,45.36,0.13580838323353292
ELECTRICITY_SUBSCRIPTION_12,ia,8001236453,606.000,13.77,139.50,0,22.56,12.42,0,3.85,33.51,2.29,1.82,153.27,76.45,76.82,0.12676567656765675
ELECTRICITY_SUBSCRIPTION_12,ia,8001298103,154.000,11.91,35.45,0,5.73,3.16,0,3.33,8.52,0.58,1.58,47.36,22.90,24.46,0.15883116883116882
ELECTRICITY_SUBSCRIPTION_12,ia,8001299088,142.4,6.11,31.43,0,5.3,2.92,0,2,7.87,0.54,0.95,37.54,19.58,17.96,0.12612359550561797
ELECTRICITY_SUBSCRIPTION_12,ia,8001311406,105.6,4.98,23.3,0,3.93,2.16,0,1.63,5.84,0.4,0.77,28.28,14.73,13.55,0.12831439393939395
ELECTRICITY_SUBSCRIPTION_12,ia,8001325187,501.500,15.36,115.45,0,18.67,10.28,0,4.29,27.73,1.90,2.03,130.81,64.90,65.91,0.13142572283150547
ELECTRICITY_SUBSCRIPTION_12,ia,8001326886,478.600,15.62,110.17,0,17.82,9.81,0,4.36,26.47,1.81,2.07,125.79,62.34,63.45,0.13257417467613875
ELECTRICITY_SUBSCRIPTION_12,ia,8001331232,165.800,12.18,38.17,0,6.17,3.40,0,3.40,9.17,0.63,1.61,50.35,24.38,25.97,0.15663449939686366
ELECTRICITY_SUBSCRIPTION_12,ia,8001333527,205.000,8.83,45.24,0,7.63,4.20,0,2.88,11.34,0.77,1.37,54.07,28.19,25.88,0.1262439024390244
ELECTRICITY_SUBSCRIPTION_12,ia,8001337050,150.400,9.28,33.19,0,5.60,3.08,0,3.03,8.32,0.57,1.44,42.47,22.04,20.43,0.1358377659574468
ELECTRICITY_SUBSCRIPTION_12,ia,8001349708,40.5,3.17,8.94,0,1.51,0.83,0,1.04,2.24,0.15,0.49,12.11,6.26,5.85,0.14444444444444443
ELECTRICITY_SUBSCRIPTION_12,ia,8001353505,59.1,4.5,13.6,0,2.2,1.21,0,1.26,3.27,0.22,0.6,18.1,8.76,9.34,0.15803722504230117
ELECTRICITY_SUBSCRIPTION_12,ia,8001356688,299.1,6.62,68.85,0,11.14,6.13,0,1.85,16.54,1.13,0.88,75.47,37.67,37.80,0.1263791374122367
ELECTRICITY_SUBSCRIPTION_12,ia,8001375749,397.000,13.81,87.61,0,14.78,8.14,0,4.51,21.95,1.50,2.14,101.42,53.02,48.40,0.12191435768261964
ELECTRICITY_SUBSCRIPTION_12,ia,8001381842,136.000,8.74,31.31,0,5.06,2.79,0,2.44,7.52,0.51,1.16,40.05,19.48,20.57,0.15125
ELECTRICITY_SUBSCRIPTION_12,ia,8001384520,76,5.21,17.97,0,2.83,1.56,0,2.15,4.2,0.29,1.02,23.18,12.05,11.13,0.14644736842105263
ELECTRICITY_SUBSCRIPTION_12,ia,8001388360,355.400,14.04,78.44,0,13.23,7.29,0,4.59,19.65,1.34,2.17,92.48,48.27,44.21,0.12439504783342714
ELECTRICITY_SUBSCRIPTION_12,ia,8001389475,127.2,5.82,29.28,0,4.74,2.61,0,1.63,7.03,0.48,0.77,35.10,17.26,17.84,0.14025157232704402
ELECTRICITY_SUBSCRIPTION_12,ia,8001392911,273.3,7.02,60.32,0,10.17,5.6,0,2.29,15.11,1.03,1.09,67.34,35.29,32.05,0.11727039882912549
ELECTRICITY_SUBSCRIPTION_12,ia,8001420797,91.500,8.60,20.19,0,3.41,1.88,0,2.81,5.06,0.35,1.33,28.79,14.84,13.95,0.15245901639344261
ELECTRICITY_SUBSCRIPTION_12,ia,8001427469,207.800,16.68,47.84,0,7.74,4.26,0,4.66,11.49,0.79,2.21,64.52,31.15,33.37,0.1605871029836381
ELECTRICITY_SUBSCRIPTION_12,ia,8001444328,72.9,4.3,16.09,0,2.71,1.49,0,1.41,4.03,0.28,0.67,20.39,10.59,9.80,0.13443072702331962
ELECTRICITY_SUBSCRIPTION_12,ia,8001444767,245.39999999999998,18.27,56.49,0,9.14,5.03,0,5.10,13.57,0.93,2.42,74.76,36.19,38.57,0.1571719641401793
ELECTRICITY_SUBSCRIPTION_12,ia,8001448684,224.000,10.86,51.56,0,8.34,4.59,0,3.03,12.39,0.85,1.44,62.42,30.64,31.78,0.141875
ELECTRICITY_SUBSCRIPTION_12,ia,8001466842,86.3,4.75,19.05,0,3.21,1.77,0,1.55,4.77,0.33,0.74,23.80,12.37,11.43,0.1324449594438007
ELECTRICITY_SUBSCRIPTION_12,ia,8001477579,317.100,11.92,72.99,0,11.81,6.50,0,3.33,17.54,1.20,1.58,84.91,41.96,42.95,0.13544623147272153
ELECTRICITY_SUBSCRIPTION_12,ia,8001478494,40.199999999999996,15.62,8.87,0,1.50,0.82,0,5.10,2.22,0.15,2.42,24.49,12.21,12.28,0.3054726368159204
ELECTRICITY_SUBSCRIPTION_12,ia,8001485771,139,4.98,30.68,0,5.17,2.85,0,1.63,7.69,0.53,0.77,35.66,18.64,17.02,0.12244604316546762
ELECTRICITY_SUBSCRIPTION_12,ia,8001496284,388.100,16.42,89.34,0,14.45,7.96,0,4.59,21.46,1.47,2.17,105.76,52.10,53.66,0.13826333419221848
ELECTRICITY_SUBSCRIPTION_12,ia,8001497673,135,4.75,29.79,0,5.03,2.77,0,1.55,7.47,0.51,0.74,34.54,18.07,16.47,0.122
ELECTRICITY_SUBSCRIPTION_12,ia,8001499829,280.700,19.86,64.62,0,10.45,5.75,0,5.55,15.52,1.06,2.63,84.48,40.96,43.52,0.1550409690060563
ELECTRICITY_SUBSCRIPTION_12,ia,8001500456,1067.900,16.42,245.83,0,39.76,21.89,0,4.59,59.05,4.04,2.17,262.25,131.50,130.75,0.12243655773012453
ELECTRICITY_SUBSCRIPTION_12,ia,8001500966,93.3,2.06,22.13,0,3.47,1.91,0,0.52,5.16,0.35,0.25,24.19,11.66,12.53,0.13429796355841372
ELECTRICITY_SUBSCRIPTION_12,ia,8001501027,514.400,14.56,118.41,0,19.15,10.55,0,4.07,28.45,1.94,1.93,132.97,66.09,66.88,0.13001555209953344
ELECTRICITY_SUBSCRIPTION_12,ia,8001501713,117,2.65,26.93,0,4.36,2.4,0,0.74,6.47,0.44,0.35,29.58,14.76,14.82,0.12666666666666668
ELECTRICITY_SUBSCRIPTION_12,ia,8001502181,68.9,2.65,16.34,0,2.57,1.41,0,0.67,3.81,0.26,0.32,18.99,9.04,9.95,0.14441219158200289
ELECTRICITY_SUBSCRIPTION_12,ia,8001503855,332.2,6.62,76.47,0,12.37,6.81,0,1.85,18.37,1.26,0.88,83.09,41.54,41.55,0.12507525586995785
ELECTRICITY_SUBSCRIPTION_12,ia,8001508215,409.000,12.44,94.15,0,15.23,8.38,0,3.48,22.62,1.55,1.65,106.59,52.91,53.68,0.13124694376528118
ELECTRICITY_SUBSCRIPTION_12,ia,8001520001,103.000,8.38,22.73,0,3.83,2.11,0,2.74,5.70,0.39,1.30,31.11,16.07,15.04,0.14601941747572814
ELECTRICITY_SUBSCRIPTION_12,ia,8001523612,119.000,7.68,27.39,0,4.43,2.44,0,2.15,6.58,0.45,1.02,35.07,17.07,18.00,0.15126050420168066
ELECTRICITY_SUBSCRIPTION_12,ia,8001523678,147.9,7.02,32.64,0,5.51,3.03,0,2.29,8.18,0.56,1.09,39.66,20.66,19.00,0.12846517917511832
ELECTRICITY_SUBSCRIPTION_12,ia,8001526111,97.10,9.74,21.43,0,3.62,1.99,0,3.18,5.37,0.37,1.51,31.17,16.04,15.13,0.15581874356333678
ELECTRICITY_SUBSCRIPTION_12,ia,8001544109,695.000,16.15,159.99,0,25.87,14.25,0,4.51,38.43,2.63,2.14,176.14,87.83,88.31,0.12706474820143884
ELECTRICITY_SUBSCRIPTION_12,ia,8001559320,25,0.79,5.76,0,0.93,0.51,0,0.22,1.38,0.09,0.11,6.55,3.24,3.31,0.1324
ELECTRICITY_SUBSCRIPTION_12,ia,8001561975,313.400,10.33,72.14,0,11.67,6.42,0,2.88,17.33,1.18,1.37,82.47,40.85,41.62,0.1328015315890236
ELECTRICITY_SUBSCRIPTION_12,ia,8001563674,193.100,11.12,44.45,0,7.19,3.96,0,3.11,10.68,0.73,1.47,55.57,27.14,28.43,0.14722941481097876
ELECTRICITY_SUBSCRIPTION_12,ia,8001563878,74,3.18,17.03,0,2.76,1.52,0,0.89,4.09,0.28,0.42,20.21,9.96,10.25,0.13851351351351351
ELECTRICITY_SUBSCRIPTION_12,ia,8001565270,373.000,14.83,85.86,0,13.89,7.65,0,4.14,20.63,1.41,1.96,100.69,49.68,51.01,0.13675603217158178
ELECTRICITY_SUBSCRIPTION_12,ia,8001572303,16.9,1.32,3.89,0,0.63,0.35,0,0.37,0.93,0.06,0.18,5.21,2.52,2.69,0.1591715976331361
ELECTRICITY_SUBSCRIPTION_12,ia,8001574561,515.300,10.19,113.73,0,19.18,10.56,0,3.33,28.50,1.95,1.58,123.92,65.10,58.82,0.11414709877741122
ELECTRICITY_SUBSCRIPTION_12,ia,8001585247,227.000,10.86,52.26,0,8.45,4.65,0,3.03,12.55,0.86,1.44,63.12,30.98,32.14,0.14158590308370045
ELECTRICITY_SUBSCRIPTION_12,ia,8001592231,237.600,12.97,54.70,0,8.85,4.87,0,3.62,13.14,0.90,1.72,67.67,33.10,34.57,0.145496632996633
ELECTRICITY_SUBSCRIPTION_12,ia,8001596060,316.000,13.24,72.74,0,11.76,6.48,0,3.70,17.47,1.19,1.75,85.98,42.35,43.63,0.13806962025316458
ELECTRICITY_SUBSCRIPTION_12,ia,8001614692,131.300,17.21,30.23,0,4.89,2.69,0,4.81,7.26,0.50,2.28,47.44,22.43,25.01,0.19047981721249047
ELECTRICITY_SUBSCRIPTION_12,ia,8001620171,258.000,13.24,59.39,0,9.61,5.29,0,3.70,14.27,0.98,1.75,72.63,35.60,37.03,0.14352713178294574
ELECTRICITY_SUBSCRIPTION_12,ia,8001622461,90.2,5.82,20.76,0,3.36,1.85,0,1.63,4.99,0.34,0.77,26.58,12.94,13.64,0.15121951219512195
ELECTRICITY_SUBSCRIPTION_12,ia,8001626215,41,2.91,9.44,0,1.53,0.84,0,0.81,2.27,0.15,0.39,12.35,5.99,6.36,0.1551219512195122
ELECTRICITY_SUBSCRIPTION_12,ia,8001629975,75,5.82,17.26,0,2.79,1.54,0,1.63,4.15,0.28,0.77,23.08,11.16,11.92,0.15893333333333334
ELECTRICITY_SUBSCRIPTION_12,ia,8001632604,384.700,10.06,90.98,0,14.32,7.89,0,4.14,21.27,1.45,1.96,101.04,51.03,50.01,0.1299974005718742
ELECTRICITY_SUBSCRIPTION_12,ia,8001637881,883.700,17.21,195.04,0,32.90,18.12,0,5.62,48.87,3.34,2.66,212.25,111.51,100.74,0.11399796310965259
ELECTRICITY_SUBSCRIPTION_12,ia,8001644225,177.900,8.44,42.07,0,6.62,3.65,0,3.48,9.84,0.67,1.65,50.51,25.91,24.60,0.13827993254637438
ELECTRICITY_SUBSCRIPTION_12,ia,8001655682,245.50,9.96,54.18,0,9.14,5.03,0,3.25,13.58,0.93,1.54,64.14,33.47,30.67,0.124928716904277
ELECTRICITY_SUBSCRIPTION_12,ia,8001656316,137.8,6.62,31.72,0,5.13,2.82,0,1.85,7.62,0.52,0.88,38.34,18.82,19.52,0.1416545718432511
ELECTRICITY_SUBSCRIPTION_12,ia,8001665028,308.400,13.36,68.06,0,11.48,6.32,0,4.36,17.05,1.17,2.07,81.42,42.45,38.97,0.12636186770428015
ELECTRICITY_SUBSCRIPTION_12,ia,8001672041,32.8,2.16,7.76,0,1.22,0.67,0,0.89,1.81,0.12,0.42,9.92,5.13,4.79,0.14603658536585368
ELECTRICITY_SUBSCRIPTION_12,ia,8001676769,118.8,6.57,26.22,0,4.42,2.44,0,2.15,6.57,0.45,1.02,32.79,17.05,15.74,0.1324915824915825
ELECTRICITY_SUBSCRIPTION_12,ia,8001676907,135.3,4.67,32,0,5.04,2.77,0,1.92,7.48,0.51,0.91,36.67,18.63,18.04,0.1333333333333333
ELECTRICITY_SUBSCRIPTION_12,ia,8001678307,801.000,18.80,184.39,0,29.82,16.42,0,5.25,44.30,3.03,2.49,203.19,101.31,101.88,0.12719101123595505
ELECTRICITY_SUBSCRIPTION_12,ia,8001680798,451.900,14.72,99.73,0,16.82,9.26,0,4.81,24.99,1.71,2.28,114.45,59.87,54.58,0.12077893339234344
ELECTRICITY_SUBSCRIPTION_12,ia,8001682921,59.2,2.34,14,0,2.2,1.21,0,0.96,3.27,0.22,0.46,16.34,8.32,8.02,0.13547297297297295
ELECTRICITY_SUBSCRIPTION_12,ia,8001690303,180.200,13.36,39.77,0,6.71,3.69,0,4.36,9.97,0.68,2.07,53.13,27.48,25.65,0.1423418423973363
ELECTRICITY_SUBSCRIPTION_12,ia,8001693079,338.500,11.09,74.71,0,12.60,6.94,0,3.62,18.72,1.28,1.72,85.80,44.88,40.92,0.12088626292466766
ELECTRICITY_SUBSCRIPTION_12,ia,8001695058,618.100,21.71,142.29,0,23.01,12.67,0,6.07,34.18,2.34,2.87,164.00,81.14,82.86,0.13405597799708785
ELECTRICITY_SUBSCRIPTION_12,ia,8001700829,439.000,14.04,96.89,0,16.34,9.00,0,4.59,24.28,1.66,2.17,110.93,58.04,52.89,0.12047835990888382
ELECTRICITY_SUBSCRIPTION_12,ia,8001706623,216.500,11.91,49.84,0,8.06,4.44,0,3.33,11.97,0.82,1.58,61.75,30.20,31.55,0.14572748267898383
ELECTRICITY_SUBSCRIPTION_12,ia,8001709044,258.500,20.65,59.51,0,9.62,5.30,0,5.77,14.30,0.98,2.73,80.16,38.70,41.46,0.16038684719535784
ELECTRICITY_SUBSCRIPTION_12,ia,8001711772,103.9,7.02,22.93,0,3.87,2.13,0,2.29,5.75,0.39,1.09,29.95,15.52,14.43,0.13888354186717997
ELECTRICITY_SUBSCRIPTION_12,ia,8001714905,158.1,5.3,36.39,0,5.89,3.24,0,1.48,8.74,0.6,0.7,41.69,20.65,21.04,0.13308032890575586
ELECTRICITY_SUBSCRIPTION_12,ia,8001717821,186.100,10.06,42.84,0,6.93,3.82,0,2.81,10.29,0.70,1.33,52.90,25.88,27.02,0.14519075765717357
ELECTRICITY_SUBSCRIPTION_12,ia,8001724005,50.8,5.82,11.69,0,1.89,1.04,0,1.63,2.81,0.19,0.77,17.51,8.33,9.18,0.18070866141732284
ELECTRICITY_SUBSCRIPTION_12,ia,8001728356,161.600,10.86,37.20,0,6.02,3.31,0,3.03,8.94,0.61,1.44,48.06,23.35,24.71,0.15290841584158416
ELECTRICITY_SUBSCRIPTION_12,ia,8001758995,102,6.35,23.48,0,3.8,2.09,0,1.78,5.64,0.39,0.84,29.83,14.54,15.29,0.14990196078431373
ELECTRICITY_SUBSCRIPTION_12,ia,8001761629,72,4.3,15.89,0,2.68,1.48,0,1.41,3.98,0.27,0.67,20.19,10.49,9.70,0.13472222222222222
ELECTRICITY_SUBSCRIPTION_12,ia,8001766152,235.400,12.44,54.19,0,8.76,4.83,0,3.48,13.02,0.89,1.65,66.63,32.63,34.00,0.14443500424808836
ELECTRICITY_SUBSCRIPTION_12,ia,8001770155,633.000,14.94,139.70,0,23.57,12.98,0,4.88,35.00,2.39,2.31,154.64,81.13,73.51,0.11612954186413903
ELECTRICITY_SUBSCRIPTION_12,ia,8001780146,157.300,14.26,34.72,0,5.86,3.22,0,4.66,8.70,0.59,2.21,48.98,25.24,23.74,0.15092180546726
ELECTRICITY_SUBSCRIPTION_12,ia,8001799659,74,5.82,17.03,0,2.76,1.52,0,1.63,4.09,0.28,0.77,22.85,11.05,11.80,0.15945945945945947
ELECTRICITY_SUBSCRIPTION_12,ia,8001799746,209.70,9.28,46.28,0,7.81,4.30,0,3.03,11.60,0.79,1.44,55.56,28.97,26.59,0.12680019074868862
ELECTRICITY_SUBSCRIPTION_12,ia,8001805232,307.700,8.74,70.83,0,11.46,6.31,0,2.44,17.02,1.16,1.16,79.57,39.55,40.02,0.1300617484562886
ELECTRICITY_SUBSCRIPTION_12,ia,8001806504,417.29999999999995,16.95,96.07,0,15.54,8.55,0,4.73,23.08,1.58,2.24,113.02,55.72,57.30,0.13731128684399713
ELECTRICITY_SUBSCRIPTION_12,ia,8001811205,60,1.97,13.33,0,2.23,1.23,0,0.52,3.32,0.23,0.25,15.30,7.78,7.52,0.12533333333333332
ELECTRICITY_SUBSCRIPTION_12,ia,8001817889,304.900,20.65,70.19,0,11.35,6.25,0,5.77,16.86,1.15,2.73,90.84,44.11,46.73,0.1532633650377173
ELECTRICITY_SUBSCRIPTION_12,ia,8001835196,132.100,9.52,31.24,0,4.92,2.71,0,3.92,7.31,0.5,1.86,40.76,21.22,19.54,0.14791824375473125
ELECTRICITY_SUBSCRIPTION_12,ia,8001849707,52.5,4.77,12.09,0,1.95,1.08,0,1.33,2.9,0.2,0.63,16.86,8.09,8.77,0.16704761904761903
ELECTRICITY_SUBSCRIPTION_12,ia,8001855551,592.200,14.03,136.32,0,22.05,12.14,0,3.92,32.75,2.24,1.86,150.35,74.96,75.39,0.12730496453900708
ELECTRICITY_SUBSCRIPTION_12,ia,8001858129,111.7,4.5,24.82,0,4.16,2.29,0,1.18,6.18,0.42,0.56,29.32,14.79,14.53,0.13008057296329453
ELECTRICITY_SUBSCRIPTION_12,ia,8001863386,117.400,7.92,25.91,0,4.37,2.41,0,2.59,6.49,0.44,1.23,33.83,17.53,16.30,0.13884156729131175
ELECTRICITY_SUBSCRIPTION_12,ia,8001867746,337.000,15.62,77.58,0,12.55,6.91,0,4.36,18.64,1.27,2.07,93.20,45.80,47.40,0.1406528189910979
ELECTRICITY_SUBSCRIPTION_12,ia,8001872779,339.6,7.15,78.18,0,12.64,6.96,0,2,18.78,1.28,0.95,85.33,42.61,42.72,0.12579505300353355
ELECTRICITY_SUBSCRIPTION_12,ia,8001876008,169.900,8.62,40.18,0,6.33,3.48,0,3.55,9.40,0.64,1.68,48.80,25.08,23.72,0.13961153619776337
ELECTRICITY_SUBSCRIPTION_12,ia,8001879090,154.6,5.3,35.59,0,5.76,3.17,0,1.48,8.55,0.58,0.7,40.89,20.24,20.65,0.13357050452781372
ELECTRICITY_SUBSCRIPTION_12,ia,8001882656,136.300,8.83,30.08,0,5.07,2.79,0,2.88,7.54,0.52,1.37,38.91,20.17,18.74,0.1374908290535583
ELECTRICITY_SUBSCRIPTION_12,ia,8001888485,484.600,16.42,111.55,0,18.04,9.93,0,4.59,26.80,1.83,2.17,127.97,63.36,64.61,0.13332645480808913
ELECTRICITY_SUBSCRIPTION_12,ia,8001898006,181.800,17.47,41.85,0,6.77,3.73,0,4.88,10.05,0.69,2.31,59.32,28.43,30.89,0.1699119911991199
ELECTRICITY_SUBSCRIPTION_12,ia,8001901109,112.7,5.82,25.94,0,4.2,2.31,0,1.63,6.23,0.43,0.77,31.76,15.57,16.19,0.14365572315882877
ELECTRICITY_SUBSCRIPTION_12,ia,8001912552,253.8,7.15,58.42,0,9.45,5.2,0,2,14.04,0.96,0.95,65.57,32.60,32.97,0.12990543735224586
ELECTRICITY_SUBSCRIPTION_12,ia,8001916385,183,4.75,40.39,0,6.81,3.75,0,1.55,10.12,0.69,0.74,45.14,23.66,21.48,0.11737704918032787
ELECTRICITY_SUBSCRIPTION_12,ia,8001922556,82.6,7.02,18.23,0,3.08,1.69,0,2.29,4.57,0.31,1.09,25.25,13.03,12.22,0.14794188861985474
ELECTRICITY_SUBSCRIPTION_12,ia,8001928882,256.600,9.27,59.07,0,9.55,5.26,0,2.59,14.19,0.97,1.23,68.34,33.79,34.55,0.13464536243180045
ELECTRICITY_SUBSCRIPTION_12,ia,8001945663,146.500,12.71,33.73,0,5.45,3.00,0,3.55,8.10,0.55,1.68,46.44,22.33,24.11,0.16457337883959045
ELECTRICITY_SUBSCRIPTION_12,ia,8001954935,392.300,17.48,90.31,0,14.61,8.04,0,4.88,21.69,1.48,2.31,107.79,53.01,54.78,0.13963803211827683
ELECTRICITY_SUBSCRIPTION_12,ia,8001958357,253.700,8.47,58.40,0,9.45,5.20,0,2.37,14.03,0.96,1.12,66.87,33.13,33.74,0.13299172250689792
ELECTRICITY_SUBSCRIPTION_12,ia,8001967903,166.600,12.00,36.77,0,6.20,3.42,0,3.92,9.21,0.63,1.86,48.77,25.24,23.53,0.14123649459783916
ELECTRICITY_SUBSCRIPTION_12,ia,8001968191,469.800,17.47,108.15,0,17.49,9.63,0,4.88,25.98,1.78,2.31,125.62,62.07,63.55,0.13527032779906342
ELECTRICITY_SUBSCRIPTION_12,ia,8001977152,414.300,14.49,91.44,0,15.42,8.49,0,4.73,22.91,1.57,2.24,105.93,55.36,50.57,0.12206130823075066
ELECTRICITY_SUBSCRIPTION_12,ia,8001991735,394.200,19.86,90.74,0,14.68,8.08,0,5.55,21.80,1.49,2.63,110.60,54.23,56.37,0.14299847792998477
ELECTRICITY_SUBSCRIPTION_12,ia,8001993335,173.900,12.71,40.03,0,6.47,3.56,0,3.55,9.62,0.66,1.68,52.74,25.54,27.20,0.15641173087981597
ELECTRICITY_SUBSCRIPTION_12,ia,8001993522,699.700,19.59,161.07,0,26.05,14.34,0,5.47,38.69,2.64,2.59,180.66,89.78,90.88,0.1298842361011862
ELECTRICITY_SUBSCRIPTION_12,ia,8001997385,197.00,11.12,45.35,0,7.33,4.04,0,3.11,10.89,0.74,1.47,56.47,27.58,28.89,0.1466497461928934
ELECTRICITY_SUBSCRIPTION_12,ia,8002001010,593.200,12.22,140.29,0,22.08,12.16,0,5.03,32.80,2.24,2.38,152.51,76.69,75.82,0.12781523937963585
ELECTRICITY_SUBSCRIPTION_12,ia,8002015713,133.100,10.59,30.64,0,4.96,2.73,0,2.96,7.36,0.50,1.40,41.23,19.91,21.32,0.1601803155522164
ELECTRICITY_SUBSCRIPTION_12,ia,8002017119,93.8,5.03,21.59,0,3.49,1.92,0,1.41,5.19,0.35,0.67,26.62,13.03,13.59,0.1448827292110874
ELECTRICITY_SUBSCRIPTION_12,ia,8002017134,236.600,16.95,54.47,0,8.81,4.85,0,4.73,13.08,0.89,2.24,71.42,34.60,36.82,0.15562130177514794
ELECTRICITY_SUBSCRIPTION_12,ia,8002017420,129.700,10.33,29.86,0,4.83,2.66,0,2.88,7.17,0.49,1.37,40.19,19.40,20.79,0.16029298380878954
ELECTRICITY_SUBSCRIPTION_12,ia,8002027836,394.000,15.62,90.70,0,14.67,8.08,0,4.36,21.79,1.49,2.07,106.32,52.46,53.86,0.1367005076142132
ELECTRICITY_SUBSCRIPTION_12,ia,8002030093,709.40,12.71,163.30,0,26.41,14.54,0,3.55,39.23,2.68,1.68,176.01,88.09,87.92,0.12393572032703694
ELECTRICITY_SUBSCRIPTION_12,ia,8002030977,233.200,8.26,55.15,0,8.68,4.78,0,3.40,12.90,0.88,1.61,63.41,32.25,31.16,0.13361921097770155
ELECTRICITY_SUBSCRIPTION_12,ia,8002031832,187.3,7.02,41.34,0,6.97,3.84,0,2.29,10.36,0.71,1.09,48.36,25.26,23.10,0.12333155365723439
ELECTRICITY_SUBSCRIPTION_12,ia,8002035786,64.4,7.41,14.82,0,2.4,1.32,0,2.07,3.56,0.24,0.98,22.23,10.57,11.66,0.181055900621118
ELECTRICITY_SUBSCRIPTION_12,ia,8002044319,125.500,8.60,27.69,0,4.67,2.57,0,2.81,6.94,0.47,1.33,36.29,18.79,17.50,0.1394422310756972
ELECTRICITY_SUBSCRIPTION_12,ia,8002047327,309.500,17.21,71.25,0,11.52,6.34,0,4.81,17.12,1.17,2.28,88.46,43.24,45.22,0.14610662358642973
ELECTRICITY_SUBSCRIPTION_12,ia,8002050598,76.9,7.94,17.7,0,2.86,1.58,0,2.22,4.25,0.29,1.05,25.64,12.25,13.39,0.1741222366710013
ELECTRICITY_SUBSCRIPTION_12,ia,8002052595,152.6,6.09,35.12,0,5.68,3.13,0,1.7,8.44,0.58,0.81,41.21,20.34,20.87,0.1367627785058978
ELECTRICITY_SUBSCRIPTION_12,ia,8002053150,305.500,15.62,70.33,0,11.37,6.26,0,4.36,16.89,1.15,2.07,85.95,42.10,43.85,0.14353518821603928
ELECTRICITY_SUBSCRIPTION_12,ia,8002056341,260.000,17.47,59.85,0,9.68,5.33,0,4.88,14.38,0.98,2.31,77.32,37.56,39.76,0.1529230769230769
ELECTRICITY_SUBSCRIPTION_12,ia,8002066034,99,7.15,22.79,0,3.69,2.03,0,2,5.47,0.37,0.95,29.94,14.51,15.43,0.15585858585858586
ELECTRICITY_SUBSCRIPTION_12,ia,8002085324,215.000,9.51,47.45,0,8.00,4.41,0,3.11,11.89,0.81,1.47,56.96,29.69,27.27,0.1268372093023256
